"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"524","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:53,FALSE,NA,"892746024476958720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drolel1w",708,TRUE,FALSE,NA,NA
"525","In 100 $AAPL $155 puts for small hedge @.2 ...risking $2k here https://t.co/qpyozoD0Y0",FALSE,0,NA,2017-08-02 13:56:49,FALSE,NA,"892746009402630144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tendollarcalls",0,FALSE,FALSE,NA,NA
"526","RT @ProfitTradeRoom: Premarket %
$RWLK +15
$PMC +15
$CLSN +14
$ONCE +12
$ILMN +10
$AMRN +10
$FEYE +7
$KEM +7
$GRMN +6
$AAPL +6
$CLDX +5
$DV‚Ä¶",FALSE,0,NA,2017-08-02 13:56:47,FALSE,NA,"892745998048657408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuracanJazz",5,TRUE,FALSE,NA,NA
"527","Thoughts and prayers to those who bought trend #2 last night.  $AAPL https://t.co/EWMgGlyTry",FALSE,1,NA,2017-08-02 13:56:43,FALSE,NA,"892745981875433473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JTSEO9",0,FALSE,FALSE,NA,NA
"528","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:39,FALSE,NA,"892745968122310658",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","woodielzuft",708,TRUE,FALSE,NA,NA
"529","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:34,FALSE,NA,"892745944973795328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qerodit",708,TRUE,FALSE,NA,NA
"530","RT turbostocks ""royg1927: Bot $AAPL July 4, 160 puts at 1.00 https://t.co/uIycFAzzRJ""",FALSE,0,NA,2017-08-02 13:56:30,FALSE,NA,"892745927731138560",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigMoneyTraders",0,FALSE,FALSE,NA,NA
"531","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:29,FALSE,NA,"892745925478633474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidBearsy",708,TRUE,FALSE,NA,NA
"532","RT @JWildeDT: Waiting for the opportune moment to scoop up some $aapl August $165 monthly calls.",FALSE,0,NA,2017-08-02 13:56:29,FALSE,NA,"892745924073500672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BalloweMauricio",1,TRUE,FALSE,NA,NA
"533","RT @asoup322: $qqew made a new low broke the range - forget $aapl just watch $xsd $soxx for clues here",FALSE,0,NA,2017-08-02 13:56:28,FALSE,NA,"892745920873365504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BalloweMauricio",1,TRUE,FALSE,NA,NA
"534","$qqew made a new low broke the range - forget $aapl just watch $xsd $soxx for clues here",FALSE,0,NA,2017-08-02 13:56:26,FALSE,NA,"892745912598003714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asoup322",1,FALSE,FALSE,NA,NA
"535","Waiting for the opportune moment to scoop up some $aapl August $165 monthly calls.",FALSE,0,NA,2017-08-02 13:56:25,FALSE,NA,"892745908453990400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JWildeDT",1,FALSE,FALSE,NA,NA
"536","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶",FALSE,0,NA,2017-08-02 13:56:22,FALSE,NA,"892745895967465473",NA,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>","CMLviz",18,TRUE,FALSE,NA,NA
"537","RT @DS_Investools: ICYMI: 08/01/17 - View today's Market Forecast by @BVZ_Investools here: https://t.co/mU8Z7GMAjM Discussed: $SCHW $AAPL $‚Ä¶",FALSE,0,NA,2017-08-02 13:56:20,FALSE,NA,"892745885582602240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GingerRoelofs",4,TRUE,FALSE,NA,NA
"538","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:16,FALSE,NA,"892745872148246528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saltwatekemri",708,TRUE,FALSE,NA,NA
"539","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:14,FALSE,NA,"892745862182469632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KL9E716",708,TRUE,FALSE,NA,NA
"540","Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.co/da2a7rXeTZ",FALSE,0,NA,2017-08-02 13:56:09,FALSE,NA,"892745840648998912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","positivebrands",0,FALSE,FALSE,NA,NA
"541","RT turbostocks ""royg1927: Bot $AAPL July 4, 160 puts at 1.00 https://t.co/s66caThpHN""",FALSE,0,NA,2017-08-02 13:56:05,FALSE,NA,"892745823569793025",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bestUStraders",0,FALSE,FALSE,NA,NA
"542","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:04,FALSE,NA,"892745820239519745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JayFitFoifLer",708,TRUE,FALSE,NA,NA
"543","@IncomeDisparity Yeah. Just like $AAPL

Maybe too many eyes",FALSE,0,"IncomeDisparity",2017-08-02 13:56:03,FALSE,"892744921559519233","892745817597063168","3295642967","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MindMakesMatter",0,FALSE,FALSE,NA,NA
"544","RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,NA,2017-08-02 13:56:03,FALSE,NA,"892745815466229760",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","NoPlay_",24,TRUE,FALSE,NA,NA
"545","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:56:00,FALSE,NA,"892745803873173505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenjiMtainr",708,TRUE,FALSE,NA,NA
"546","Don't let the share price determine whether or not you buy a stock. Here's why: $AMZN $GOOGL $AAPL #stocks https://t.co/Choxm9wWGy",FALSE,0,NA,2017-08-02 13:56:00,FALSE,NA,"892745802304688128",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","SharePlanner",0,FALSE,FALSE,NA,NA
"547","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:55:57,FALSE,NA,"892745791571337216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_GIOVANNI1",125,TRUE,FALSE,NA,NA
"548","I am not selling my $LUN $HBM Cu exposure.  Let's see where they close. Other high alert watch/tell is $AAPL if it becomes jam tart special.",FALSE,1,NA,2017-08-02 13:55:50,FALSE,NA,"892745761322127360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrantMBeasley",0,FALSE,FALSE,NA,NA
"549","RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd",FALSE,0,NA,2017-08-02 13:55:50,FALSE,NA,"892745759631790080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PCrapidy",739,TRUE,FALSE,NA,NA
"550","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:55:49,FALSE,NA,"892745756364464128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","preyeyinkore",1254,TRUE,FALSE,NA,NA
"551","$AAPL up over 5% in early trading, after its upbeat earnings last night,  helping to push the #DJIA past the 22,000‚Ä¶ https://t.co/BNcpWF4xBU",FALSE,0,NA,2017-08-02 13:55:42,TRUE,NA,"892745729067933697",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","Nadex",1,FALSE,FALSE,NA,NA
"552","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:55:40,FALSE,NA,"892745717063847936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uBndleBox",708,TRUE,FALSE,NA,NA
"553","RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,NA,2017-08-02 13:55:25,FALSE,NA,"892745655453720576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nvania",24,TRUE,FALSE,NA,NA
"554","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:55:25,FALSE,NA,"892745654187044865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freric0k2s",708,TRUE,FALSE,NA,NA
"555","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:55:18,FALSE,NA,"892745628257849344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wanfjyrd",708,TRUE,FALSE,NA,NA
"556","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:55:15,FALSE,NA,"892745612717953024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanKrolcham",708,TRUE,FALSE,NA,NA
"557","New teaser for Apple Music ‚ÄòCarpool Karaoke‚Äô $AAPL  https://t.co/g15wvjec1C",FALSE,0,NA,2017-08-02 13:55:14,FALSE,NA,"892745608649375744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KevinUhles",0,FALSE,FALSE,NA,NA
"558","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:55:00,FALSE,NA,"892745549669171200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FollowLAGalyax",708,TRUE,FALSE,NA,NA
"559","$SPX also surprising to see it go red while $AAPL still up more than 5%..?? Gotta bone up on my math ;-)",FALSE,1,NA,2017-08-02 13:54:57,FALSE,NA,"892745540697501696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mchjc",0,FALSE,FALSE,NA,NA
"560","RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,NA,2017-08-02 13:54:56,FALSE,NA,"892745533521113089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TraderBZA",27,TRUE,FALSE,NA,NA
"561","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:54:46,FALSE,NA,"892745492945403905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","killerfna31",708,TRUE,FALSE,NA,NA
"562","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:54:35,FALSE,NA,"892745444899430403",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariamcaroi2nal",708,TRUE,FALSE,NA,NA
"563","Shorted $AAPL @ 159,6$",FALSE,0,NA,2017-08-02 13:54:33,FALSE,NA,"892745439350575104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewTradingWays",0,FALSE,FALSE,NA,NA
"564","RT @CNBCFastMoney: Gene Munster on $AAPL: 300M visitors to Apple stores in the Jun-17 quarter. That's almost the US population. https://t.c‚Ä¶",FALSE,0,NA,2017-08-02 13:54:25,FALSE,NA,"892745402696511488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingRonz10",174,TRUE,FALSE,NA,NA
"565","$QID Despite $AAPL's giddy reception on Wall Street, broad market flat to down. Long $QID on a spec trade, stop at LOD",FALSE,0,NA,2017-08-02 13:54:23,FALSE,NA,"892745395025182722",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Ask_Lou",0,FALSE,FALSE,NA,NA
"566","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:54:22,FALSE,NA,"892745393078980608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwazi_khenisa",1254,TRUE,FALSE,NA,NA
"567","RT @RiskReversal: Since 2012 $AAPL bought back $159 bil of their stock, almost = mkt cap of $DIS, paid dividends almost = mkt cap of $NFLX,‚Ä¶",FALSE,0,NA,2017-08-02 13:54:19,FALSE,NA,"892745380076584961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greg_snider",18,TRUE,FALSE,NA,NA
"568","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:54:16,FALSE,NA,"892745368798154754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meghann_mmaehy",708,TRUE,FALSE,NA,NA
"569","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:54:12,FALSE,NA,"892745350557159425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MR_LI_X",708,TRUE,FALSE,NA,NA
"570","See selloff. See red. Never looks good. Considering $AAPL, not encouraging. It's early &amp; they should rally. Let's t‚Ä¶ https://t.co/mZU3WUmDAa",FALSE,0,NA,2017-08-02 13:54:09,TRUE,NA,"892745339253518338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KASDad",0,FALSE,FALSE,NA,NA
"571","how do you spell Waldo? A A P L  $AAPL https://t.co/BokfM8X8lI",FALSE,0,NA,2017-08-02 13:54:05,FALSE,NA,"892745319791943680",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","racernic",1,FALSE,FALSE,NA,NA
"572","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:54:01,FALSE,NA,"892745303584944128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FDe709",708,TRUE,FALSE,NA,NA
"573","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:56,FALSE,NA,"892745280977764352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","even97sno",708,TRUE,FALSE,NA,NA
"574","$BABA Just feels like a 22k Sell program. Mrkt should reverse. Grab the sales $AAPL  #stocks #trading #investing",FALSE,0,NA,2017-08-02 13:53:54,FALSE,NA,"892745272933183488",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sheltonwillia1",0,FALSE,FALSE,NA,NA
"575","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:53:52,FALSE,NA,"892745264506818560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reeskelly2017",125,TRUE,FALSE,NA,NA
"576","$QQQ pop on $AAPL earnings washing out.  If $IWM breaks below 141 with some conviction, could drop another $2",FALSE,0,NA,2017-08-02 13:53:49,FALSE,NA,"892745252817195009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ambitus_Capital",0,FALSE,FALSE,NA,NA
"577","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:44,FALSE,NA,"892745231162122242",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrandFitase",708,TRUE,FALSE,NA,NA
"578","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:39,FALSE,NA,"892745209762779136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rgalv88ez8",708,TRUE,FALSE,NA,NA
"579","$AMZN I'm not sure if $AAPL is that much of a growth story anymore.",FALSE,0,NA,2017-08-02 13:53:38,FALSE,NA,"892745207040675840",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","reddevilmick",0,FALSE,FALSE,NA,NA
"580","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:35,FALSE,NA,"892745194482827264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kennethrorakbac",708,TRUE,FALSE,NA,NA
"581","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶",FALSE,0,NA,2017-08-02 13:53:32,FALSE,NA,"892745181749018624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Juan_MillyDolla",18,TRUE,FALSE,NA,NA
"582","$AAPL at 158.44 via @investingcom - https://t.co/W8N42qaZfE",FALSE,0,NA,2017-08-02 13:53:29,FALSE,NA,"892745168297775105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suncow2015",0,FALSE,FALSE,NA,NA
"583","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:53:28,FALSE,NA,"892745165596753920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaDiablaReturns",1254,TRUE,FALSE,NA,NA
"584","HMMM, where would the markets be without $AAPL?",FALSE,2,NA,2017-08-02 13:53:21,FALSE,NA,"892745137109037056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatrickWalker56",0,FALSE,FALSE,NA,NA
"585","$AAPL weekly lotto players cash em in, % returns fading quickly
$NQ $NDX",FALSE,0,NA,2017-08-02 13:53:21,FALSE,NA,"892745136110579714",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Quagmires",0,FALSE,FALSE,NA,NA
"586","$DJIA Dow crosses 22,000 for the first time, led by $AAPL https://t.co/p5dkoVK53A",FALSE,0,NA,2017-08-02 13:53:12,FALSE,NA,"892745098093633536",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ramonmorell",0,FALSE,FALSE,NA,NA
"587","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:10,FALSE,NA,"892745091038760960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_jbttpvzbgn",708,TRUE,FALSE,NA,NA
"588","RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds Ì†ΩÌ∏éÌ†ΩÌπå https://t.co/KwXK5xlZHU",FALSE,0,NA,2017-08-02 13:53:07,FALSE,NA,"892745078074114048",NA,"<a href=""https://medium.com/@WallStScott"" rel=""nofollow"">Twitter Web Client (T1)</a>","WallStScott",9,TRUE,FALSE,NA,NA
"589","StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% ‚Ä¶ https://t.co/HZOY9zQC2n",FALSE,0,NA,2017-08-02 13:53:06,FALSE,NA,"892745073049391105",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","InvestingLatest",0,FALSE,FALSE,NA,NA
"590","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:53:03,FALSE,NA,"892745061070323713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mljao",708,TRUE,FALSE,NA,NA
"591","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:53:03,FALSE,NA,"892745059103371264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johncheqovich",1254,TRUE,FALSE,NA,NA
"592","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶",FALSE,0,NA,2017-08-02 13:52:58,FALSE,NA,"892745040929456128",NA,"<a href=""https://medium.com/@WallStScott"" rel=""nofollow"">Twitter Web Client (T1)</a>","WallStScott",18,TRUE,FALSE,NA,NA
"593","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶",FALSE,0,NA,2017-08-02 13:52:54,FALSE,NA,"892745021987979264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willyhxcs",18,TRUE,FALSE,NA,NA
"594","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:52:53,FALSE,NA,"892745016552148993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jonneger",708,TRUE,FALSE,NA,NA
"595","Apple +6% today. #ETFs with biggest $AAPL stakes - $IYW (18%), $XLK (15%), $VGT (13%), $IXN (13%), $JKD (13%), $FTEC (13%), $QQQ (12%)",FALSE,0,NA,2017-08-02 13:52:52,FALSE,NA,"892745015587467264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","David_Dierking",0,FALSE,FALSE,NA,NA
"596","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:52:45,FALSE,NA,"892744985681973248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kramerdrremmu",708,TRUE,FALSE,NA,NA
"597","RT @ShannanSiemens: Now @SquawkStreet @jimcramer: $AAPL growth in iPad sales thanks to people wanting to watch $NFLX. https://t.co/v9EYYD6y‚Ä¶",FALSE,0,NA,2017-08-02 13:52:42,FALSE,NA,"892744973048610817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","touristbali",2,TRUE,FALSE,NA,NA
"598","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:52:41,FALSE,NA,"892744970091855872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrisKLeon",1254,TRUE,FALSE,NA,NA
"599","If it wasn't for $AAPL, then I believe the $DJIA and $SPY would be down. I see quite a bit of red among the boards.",FALSE,1,NA,2017-08-02 13:52:39,FALSE,NA,"892744958905659392",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","panderson1988",0,FALSE,FALSE,NA,NA
"600","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:52:39,FALSE,NA,"892744958435885056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Snufrf",708,TRUE,FALSE,NA,NA
