"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:28,FALSE,NA,"1571901044871032832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vishweshal",6691,TRUE,FALSE,NA,NA
"RT @itsmeKNR: TPCC presidents @revanth_anumula participated in the ongoing #BharatJodoYatra of @RahulGandhi Ji in Kerala. https://t.co/BPV8…",FALSE,0,NA,2022-09-19 16:36:28,FALSE,NA,"1571901044271239168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmPraka15654673",47,TRUE,FALSE,NA,NA
"RT @kharge: India has always stood against the forces of communalism, hatred and divisiveness. 

Once again, when such forces are weighing…",FALSE,0,NA,2022-09-19 16:36:27,FALSE,NA,"1571901041687531527",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DigvijaySutar6",45,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: Shri @RahulGandhi Ji was like a pro while rowing a snake boat.

#BharatJodoYatra https://t.co/HvWiIkCubo",FALSE,0,NA,2022-09-19 16:36:27,FALSE,NA,"1571901040336994305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiteshK30900256",92,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:26,FALSE,NA,"1571901039195848704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikkar7",181,TRUE,FALSE,NA,NA
"Yatris and leaders from across the country march on, alongside Shri @RahulGandhi, to free India from the shackles o… https://t.co/hPYdNG10rC",FALSE,0,NA,2022-09-19 16:36:26,TRUE,NA,"1571901037455486976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganesh_anshu",0,FALSE,FALSE,NA,NA
"RT @bharatjodo: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/DsGYTsAGxK",FALSE,0,NA,2022-09-19 16:36:24,FALSE,NA,"1571901030895423492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beocelinjoseph",728,TRUE,FALSE,NA,NA
"RT @AnilTpyc: India will ride the rough sea of hatred, unemployment and price rise.
We stay united, we stay anchored. 

#BharatJodoYatra ht…",FALSE,0,NA,2022-09-19 16:36:24,FALSE,NA,"1571901030409064448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LalithShanker",5,TRUE,FALSE,NA,NA
"RT @GonguRaj: Shri @RahulGandhi Ji participates in a snake boat race exhibition in Punnamada lake of Kerala.
@RahulGandhi's #BharatJodoYatr…",FALSE,0,NA,2022-09-19 16:36:24,FALSE,NA,"1571901028026679296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AennuSrikanth",81,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:24,FALSE,NA,"1571901027238182912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ab2indore",6691,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:22,FALSE,NA,"1571901022574112770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kmeenak67508337",6691,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:22,FALSE,NA,"1571901021890420736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjayKum49344628",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: LIVE: #BharatJodoYatra resumes from Kalavoor Junction. Bharat Yatris along with Shri @RahulGandhi continue to walk tirelessly…",FALSE,0,NA,2022-09-19 16:36:22,FALSE,NA,"1571901021223526401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramkesh_1",541,TRUE,FALSE,NA,NA
"RT @iamvijayvasanth: Together in unision we can row our boats so we reach the shore. To derive that strength thalaivar @RahulGandhi is lead…",FALSE,0,NA,2022-09-19 16:36:21,FALSE,NA,"1571901016181964805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pandiansvce",34,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:19,FALSE,NA,"1571901009278140417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INC_Television",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: LIVE: #BharatJodoYatra resumes from Punapra village in Allapuzha. https://t.co/C1DDyG8xDj",FALSE,0,NA,2022-09-19 16:36:19,FALSE,NA,"1571901009093591040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarunakarINC",775,TRUE,FALSE,NA,NA
"RT @RahulGandhi: Common goals!

One is a striker, and the other one a defender. Great to have them on the team 🇮🇳

#BharatJodoYatra https:/…",FALSE,0,NA,2022-09-19 16:36:19,FALSE,NA,"1571901008124719106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafiqchouhan8",8791,TRUE,FALSE,NA,NA
"RT @TheNewIndian_in: Video: Congress leader @RahulGandhi participates in a boat race in Alappuzha, Kerala 

@Anand_Journ #BharatJodoYatra h…",FALSE,0,NA,2022-09-19 16:36:18,FALSE,NA,"1571901003993346050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kapil50918547",251,TRUE,FALSE,NA,NA
"RT @SevadalHP: People from different walks of life come together to walk on one path, the path of unity.

Here's their reason for joining #…",FALSE,0,NA,2022-09-19 16:36:18,FALSE,NA,"1571901002726637568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inckhannarajesh",17,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:17,FALSE,NA,"1571901000709181440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yogendr56968000",181,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:17,FALSE,NA,"1571900998284902400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MridulM15230898",181,TRUE,FALSE,NA,NA
"RT @SevadalKSG: Faces that proclaim peace.

#BharatJodoYatra 🇮🇳 https://t.co/zRer7R9Kn8",FALSE,0,NA,2022-09-19 16:36:16,FALSE,NA,"1571900995743158274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudershanRedd99",27,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:16,FALSE,NA,"1571900995462103042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeenalNGala",6691,TRUE,FALSE,NA,NA
"RT @NazarFaridiIND: Indian National Congress is hosting Twitter space on Bharat Jodo Yatra at 9 Pm tonight.

Do join in large numbers to kn…",FALSE,0,NA,2022-09-19 16:36:16,FALSE,NA,"1571900994354614272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","movohra",68,TRUE,FALSE,NA,NA
"RT @INCIndia: Today's Padyatra saw participation from thousands of unemployed youth. The historic #BharatJodoYatra has become their platfor…",FALSE,0,NA,2022-09-19 16:36:14,FALSE,NA,"1571900987492929537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dharmUPCC",849,TRUE,FALSE,NA,NA
"RT @INCTamilNadu: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/1Vq2z77coq",FALSE,0,NA,2022-09-19 16:36:14,FALSE,NA,"1571900986779906048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beocelinjoseph",23,TRUE,FALSE,NA,NA
"RT @manickamtagore: ❤️ Mothers Son #BharatJodoYatra https://t.co/bMt1RG7AKI",FALSE,0,NA,2022-09-19 16:36:14,FALSE,NA,"1571900986180145154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinodtiwaricg",28,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:14,FALSE,NA,"1571900985358036994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirrarinku16",6691,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:13,FALSE,NA,"1571900983575449602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DipenderSaini2",6691,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:36:13,FALSE,NA,"1571900981922889729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AennuSrikanth",2563,TRUE,FALSE,NA,NA
"RT @drshamamohd: People are coming from not just across India, but across the world to join @RahulGandhi ji in the #BharatJodoYatra https:/…",FALSE,0,NA,2022-09-19 16:36:12,FALSE,NA,"1571900980794630145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drkeza",169,TRUE,FALSE,NA,NA
"RT @INCIndia: People from different walks of life come together to walk on one path, the path of unity.

Here's their reason for joining #B…",FALSE,0,NA,2022-09-19 16:36:12,FALSE,NA,"1571900980220014594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tulsigendle18",304,TRUE,FALSE,NA,NA
"RT @INCIndia: India will ride the rough sea of hatred, unemployment and price rise.
We stay united, we stay anchored. 

#BharatJodoYatra ht…",FALSE,0,NA,2022-09-19 16:36:12,FALSE,NA,"1571900979876102146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ali_titubeta",885,TRUE,FALSE,NA,NA
"RT @DrKalyani_INC: This is indeed @RahulGandhi ji wave 🔥🔥🔥
He is unstoppable

#BharatJodoYatra 

https://t.co/WEnJqD14Bh",FALSE,0,NA,2022-09-19 16:36:12,FALSE,NA,"1571900977510502400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajKuma47739261",34,TRUE,FALSE,NA,NA
"466 days of protests, not a single authority paying attention. The protesters against sand mining in Kerala have fi… https://t.co/JdMNA0DLbO",FALSE,0,NA,2022-09-19 16:36:10,TRUE,NA,"1571900970212401154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","navinsinghpyc",0,FALSE,FALSE,NA,NA
"RT @Hiren_Banker: वो देश जोड़ने निकला है... 💜💙

For the lines that divide, comes a man who with his resolve is devoted to binding the natio…",FALSE,0,NA,2022-09-19 16:36:08,FALSE,NA,"1571900962125783040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSM12877",2,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:08,FALSE,NA,"1571900961911873542",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishankant0102",6691,TRUE,FALSE,NA,NA
"RT @arvindgunasekar: An young yatri getting her gears fixed for the long march.

#BharatJodoYatra https://t.co/YyiAkT2XQ3",FALSE,0,NA,2022-09-19 16:36:08,FALSE,NA,"1571900960729079813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujayrohru",311,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:07,FALSE,NA,"1571900957906305024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetPariya",181,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:36:07,FALSE,NA,"1571900956891291648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiyazuddinMks",2563,TRUE,FALSE,NA,NA
"RT @MahapatPravat: Since #BharatJodoYatra started the only name chanting by the BJP &amp; it's pet lapdogs is Rahul Gandhi &amp; Rahul Gandhi.",FALSE,0,NA,2022-09-19 16:36:06,FALSE,NA,"1571900954479587330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1953_rosy",2,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:05,FALSE,NA,"1571900949547065344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDEhsaanAli10",181,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:05,FALSE,NA,"1571900949098295296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pankajk33506025",6691,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:05,FALSE,NA,"1571900948242657282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Msnehra19Nehra",6691,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:04,FALSE,NA,"1571900946577518593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajveersingh_03",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: Yatris and leaders from across the country march on, alongside Shri @RahulGandhi, to free India from the shackles of unemploy…",FALSE,0,NA,2022-09-19 16:36:04,FALSE,NA,"1571900945709297664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishankant0102",619,TRUE,FALSE,NA,NA
"RT @bharatjodo: Kerala moves with the #BharatJodoYatra https://t.co/HEi8CnBFJo",FALSE,0,NA,2022-09-19 16:36:04,FALSE,NA,"1571900945000452096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santshukla_",1215,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:36:04,FALSE,NA,"1571900943796666369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JUNEEDca",181,TRUE,FALSE,NA,NA
"RT @INCIndia: Oftentimes, art steps in when words are not enough. Shri @RahulGandhi interacted with a group of dancers who are using their…",FALSE,0,NA,2022-09-19 16:36:02,FALSE,NA,"1571900937542995969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajaymee08552536",714,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:36:02,FALSE,NA,"1571900936532160512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARMARJ86567627",2563,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:02,FALSE,NA,"1571900935915589640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_bibhas",6691,TRUE,FALSE,NA,NA
"RT @Vignesh_TMV: Rahul Gandhi is winning hearts of everyone. People across Kerala are celebrating him. 🤩

#BharatJodoYatra https://t.co/eXz…",FALSE,0,NA,2022-09-19 16:36:01,FALSE,NA,"1571900932455301120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IRokade",51,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:01,FALSE,NA,"1571900932002140160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balkrishnajaim2",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: India will ride the rough sea of hatred, unemployment and price rise.
We stay united, we stay anchored. 

#BharatJodoYatra ht…",FALSE,0,NA,2022-09-19 16:36:01,FALSE,NA,"1571900931641577472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishankant0102",885,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:36:00,FALSE,NA,"1571900928743317507",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prashanth77776",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: Each day, thousands of Indians join &amp; bless the #BharatJodoYatra 🇮🇳. It is gratifying to see people of all ages joining hands…",FALSE,0,NA,2022-09-19 16:36:00,FALSE,NA,"1571900928286162950",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarunakarINC",474,TRUE,FALSE,NA,NA
"RT @Vignesh_TMV: Rahul Gandhi is winning hearts of everyone. People across Kerala are celebrating him. 🤩

#BharatJodoYatra https://t.co/eXz…",FALSE,0,NA,2022-09-19 16:35:59,FALSE,NA,"1571900924356096001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dkeshriyar",51,TRUE,FALSE,NA,NA
"RT @LHpcc: Shri Digvijay Singh (Chairperson for BJY) leading the flag unit which constitutes Shri Devendra Sharma (Incharge of BJY Yatris -…",FALSE,0,NA,2022-09-19 16:35:59,FALSE,NA,"1571900924146188289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LingarajIND1989",1,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:35:59,FALSE,NA,"1571900922149875713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jayan_korba",442,TRUE,FALSE,NA,NA
"RT @INCIndia: As another day of #BharatJodoYatra wraps up, we remember the words of Mahatma Gandhi -

""Strength does not come from physical…",FALSE,0,NA,2022-09-19 16:35:57,FALSE,NA,"1571900915761938432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarunakarINC",719,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:35:57,FALSE,NA,"1571900913819987969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siva72405497",2563,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900908983975937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SajidAl32956847",181,TRUE,FALSE,NA,NA
"RT @EhsanKhanIYC: Visited Chitradurga District Attended Molakalmuru city, Talaku rural, Holalkere, Brahmasagara, Challakere and Parashuramp…",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900908644241408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mahendracrush",3,TRUE,FALSE,NA,NA
"RT @KibaVenisha: Each day, thousands of Indians join &amp; bless the #BharatJodoYatra 🇮🇳 👣🔥❤️ https://t.co/NCAOj3sWPl",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900907385925638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JUNEEDca",65,TRUE,FALSE,NA,NA
"RT @bharatjodo: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/DsGYTsAGxK",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900906672918531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuryaPatidar5",728,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900906530308097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdSai05700437",6691,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:35:55,FALSE,NA,"1571900906127654912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subhash2908",442,TRUE,FALSE,NA,NA
"RT @vijaythottathil: Alappuzha in full festivities as people celebrate #BharatJodoYatra with Rahul Ji ❤️👍🏼 https://t.co/ubnL9tvjvH",FALSE,0,NA,2022-09-19 16:35:54,FALSE,NA,"1571900905053917185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanda_pradeip",30,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:35:54,FALSE,NA,"1571900903812399104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnyMeitei",181,TRUE,FALSE,NA,NA
"RT @IYC: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra 🇮🇳 https://t.co/Mo595SW03e",FALSE,0,NA,2022-09-19 16:35:53,FALSE,NA,"1571900900498903042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarunakarINC",108,TRUE,FALSE,NA,NA
"When we all work together in perfect harmony, there is nothing we cannot accomplish.

- @RahulGandhi Ji… https://t.co/vgohfFiS5j",FALSE,1,NA,2022-09-19 16:35:53,TRUE,NA,"1571900899450310656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dongare_jay",0,FALSE,FALSE,NA,NA
"RT @srinivasiyc: This is a storm that can never be seized!
#BharatJodoYatra 🇮🇳 https://t.co/eAbH41OTX1",FALSE,0,NA,2022-09-19 16:35:53,FALSE,NA,"1571900899249000454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sOhAiL_1717",2679,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:35:52,FALSE,NA,"1571900895067082753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roshanmp",6691,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:35:52,FALSE,NA,"1571900894643372034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IamAlok_Verma",442,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:35:52,FALSE,NA,"1571900893754437634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yusuf_ca1",6691,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:35:51,FALSE,NA,"1571900891476922372",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haron_INC",181,TRUE,FALSE,NA,NA
"RT @INCIndia: People from different walks of life come together to walk on one path, the path of unity.

Here's their reason for joining #B…",FALSE,0,NA,2022-09-19 16:35:51,FALSE,NA,"1571900890537431040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DilipKu50136698",304,TRUE,FALSE,NA,NA
"RT @Shikha__Rawat: Wow, this is amazing !!🔥😍

#BharatJodoYatra https://t.co/rXVXNWBpg6",FALSE,0,NA,2022-09-19 16:35:50,FALSE,NA,"1571900886632529921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shahnawaj_SP",36,TRUE,FALSE,NA,NA
"RT @srinivasiyc: A dance troupe, Rahul Gandhi, some chai &amp; biscuits - makes for interesting conversation. 

#BharatJodoYatra https://t.co/N…",FALSE,0,NA,2022-09-19 16:35:50,FALSE,NA,"1571900886611525640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGOVINDAPPA3",683,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:35:50,FALSE,NA,"1571900886565425154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CannaneI",6691,TRUE,FALSE,NA,NA
